id,name,country,weapon,gender,points,date,level,hand,height,rank,flag,image
50216,KELLY Christopher,SWEDEN,E,M,7.875,2003-01-28,S,R,,172,SWE,https://static.fie.org/uploads/20/104193-Christopher%20Kelly%202.jpg
19216,CAMPOS ZARATE Andres Felipe,COLOMBIA,E,M,7.875,1983-09-04,S,R,178,173,COL,https://static.fie.org/uploads/3/15586-19216.jpg
52889,TIMUROV Meyirkhan,UZBEKISTAN,E,M,7.875,2005-02-07,S,L,,174,UZB,https://static.fie.org/uploads/25/125755-photo_2021-03-16_12-50-53.jpg
49505,JUNG Seungho,KOREA,E,M,7.750,2002-01-15,S,R,,175,KOR,https://static.fie.org/uploads/20/102739-KOR_JUNG_Seungho_Athlete.jpg
49378,KOVACS Gergely,HUNGARY,E,M,7.750,2003-04-28,S,L,,176,HUN,https://static.fie.org/uploads/24/124058-_MRT1524%20copy.jpg
43033,CASTILLO GUTIERREZ Juan Andres,COLOMBIA,E,M,7.750,2001-05-04,S,R,180,177,COL,https://static.fie.org/uploads/16/83780-castillo.jpg
33198,GARCIA Eduardo,PERU,E,M,7.625,1998-10-28,S,R,165,178,PER,https://static.fie.org/uploads/22/112072-73999058.jpeg
46020,LOMELI Victor,MEXICO,E,M,7.625,2001-02-03,S,R,,179,MEX,https://static.fie.org/uploads/18/93539-Victor%20Lomeli.jpg
48462,NAKAJIMA Kou,JAPAN,E,M,7.500,2000-10-06,S,R,,180,JPN,https://static.fie.org/uploads/33/166457-JPN_Athelte_NAKAJIMA_KOU_21.jpg
21106,GRUNHAUSER Richard,BRAZIL,E,M,7.500,1991-12-14,S,R,178,181,BRA,https://static.fie.org/uploads/3/19317-GRUNHAUSERRichardBRA.jpg
20382,ALSHATTI Abdulaziz,KUWAIT,E,M,7.500,1990-10-30,S,R,,182,KUW,https://static.fie.org/uploads/9/48729-8.jpg
32846,NGUYEN Phuoc Den,VIETNAM,E,M,7.375,1996-02-10,S,R,194,183,VIE,https://static.fie.org/uploads/7/35330-VIE_Athelete_Nguyen%20_%20Phuoc%20Den.jpg
37623,SINGH Udaivir,INDIA,E,M,7.375,1995-01-16,S,R,175,184,IND,https://static.fie.org/uploads/27/137983-Udaiveer%20Singh.jpeg
46250,JENSEN August Lindstroem,DENMARK,E,M,7.375,2001-02-11,S,R,,185,DEN,https://static.fie.org/uploads/18/94084-August%20Lindstr%C3%B8m%20Jensen.jpg
51211,VILENSKY Dov Ber,ISRAEL,E,M,7.375,2004-02-15,S,L,174,186,ISR,https://static.fie.org/uploads/28/143207-WhatsApp%20Image%202022-09-13%20at%2011.35.11.jpeg
42505,BUSTOS Joaquin,CHILE,E,M,7.250,2001-09-11,S,R,176,187,CHI,https://static.fie.org/uploads/16/81725-foto%20joaquin%20bustos%202016.jpg
48724,KOSHMAN Nikita,UKRAINE,E,M,7.250,2002-06-22,S,L,,188,UKR,https://static.fie.org/uploads/20/100550-.jpg
40919,DERKSEN Ruben,NETHERLANDS,E,M,7.250,2000-06-15,S,L,,189,NED,https://static.fie.org/uploads/9/45568-Ruben%20Derksen.jpg
21004,TACCANI Alessandro,ARGENTINA,E,M,7.250,1992-08-12,S,R,188,190,ARG,https://static.fie.org/uploads/2/11047-21004.jpg
31590,ALFUDARI Hasan,KUWAIT,E,M,7.250,1996-01-13,S,R,,191,KUW,https://static.fie.org/uploads/3/15019-31590.jpg
45699,LEE Simon Renjie,SINGAPORE,E,M,7.250,2003-01-27,S,R,,192,SGP,https://static.fie.org/uploads/27/135894-LEE%20Simon%20Renjie%202021.jpg
34419,MURAYAMA Kentaro,JAPAN,E,M,7.250,1998-03-11,S,R,,193,JPN,https://static.fie.org/uploads/26/131072-JPN_ATHLETE_MURAYAMA_KENTARO.png
48157,SALM Markus,ESTONIA,E,M,7.000,2004-04-26,S,R,,194,EST,https://static.fie.org/uploads/28/143178-athlete_EST_Markus_Salm.png
51250,DI MARCO Fabrizio,ITALY,E,M,7.000,2002-07-11,S,L,,195,ITA,https://static.fie.org/uploads/23/116584-DI%20MARCO%20Fabrizio.jpg
37212,HSU Ching Wen,CHINESE TAIPEI,E,M,6.875,1996-12-27,S,L,182,196,TPE,https://static.fie.org/uploads/8/42523-TPE_Fencer_HSU_Ching-Wen.jpg
15467,GALLAGHER PELLETIER Samuel,CANADA,E,M,6.875,1987-07-21,S,R,,197,CAN,https://static.fie.org/uploads/31/157061-CANADA_Samuel_Gallagher%20Pelletier_Athlete.jpg
33493,TAURIAINEN Topias,FINLAND,E,M,6.750,1999-03-09,S,R,,198,FIN,https://static.fie.org/uploads/18/94426-Topias%202018.jpg
34744,LAZZAROTTO Fabrizio,BRAZIL,E,M,6.625,1999-05-01,S,R,167,199,BRA,https://static.fie.org/uploads/28/140969-foto%20roupa%20esgrima%202022.jpg
41026,FRAZAO Filipe,PORTUGAL,E,M,6.500,2001-03-31,S,R,,200,POR,https://static.fie.org/uploads/33/167257-POR_FRAZ%C3%83O_Filipe_EM%20SEN.jpg
41705,EAST William,GREAT BRITAIN,E,M,6.250,1999-01-18,S,R,,201,GBR,https://static.fie.org/uploads/20/102950-Unknown.jpeg
21409,JOSHUA KOH I-Jie,MALAYSIA,E,M,6.250,1990-10-11,S,L,,202,MAS,https://static.fie.org/uploads/8/44977-Joshua%20Koh_Photo.jpg
39168,SOLA Jakov,CROATIA,E,M,6.250,1999-04-28,S,R,,203,CRO,https://static.fie.org/uploads/14/70025-JAKOV%20SOLA.jpg
34315,ALDAWOOD Jawad,SAUDI ARABIA,E,M,6.125,1999-03-18,S,R,,204,KSA,https://static.fie.org/uploads/22/111822-jawad%20photo.jpg
30080,BANYAI Zsombor,HUNGARY,E,M,6.125,1996-12-09,S,L,,205,HUN,https://static.fie.org/uploads/19/97608-B%C3%A1nyai%20Zsombor.jpg
40494,GANDON Bi Boukalo Dial Robert,SENEGAL,E,M,6.000,1999-04-21,S,R,,206,SEN,https://static.fie.org/uploads/8/44547-Gandon.jpg
53653,SCHEMBRI Kruz,VIRGIN ISLANDS,E,M,6.000,2006-10-25,S,R,,207,ISV,https://static.fie.org/uploads/33/169497-caa9824f-e23f-417e-836d-a38e461ec85d.jpg
49414,ALGADI Abubaker Reda,LIBYA,E,M,6.000,2002-08-28,S,L,,208,LBA,https://static.fie.org/uploads/20/102615-%20%D8%A7%D9%84%D9%82%D8%A7%D8%B6%D9%8A%20%D9%88%D8%AD%D9%87.jpg
54620,BERKANE Tamer Houssam Eddine,ALGERIA,E,M,6.000,2006-08-11,S,L,,209,ALG,https://static.fie.org/uploads/26/134873-BERKAN%20Tamer.jpg
27383,QUINTERO ALVAREZ Ringo,CUBA,E,M,6.000,1990-08-06,S,R,187,210,CUB,https://static.fie.org/uploads/2/10673-27383.jpg
34192,ABUJTELA Abdussalam,LIBYA,E,M,6.000,2000-08-02,S,L,,211,LBA,https://static.fie.org/uploads/29/148791-abdu.jpg
30645,TYCHLER Pavel,SOUTH AFRICA,E,M,6.000,1998-03-26,S,R,,212,RSA,https://static.fie.org/uploads/20/101864-E6D87CFC-46E9-4677-A764-F77EB8E5A683.jpeg
34174,ELJBALLI Mohamed,LIBYA,E,M,6.000,2001-05-02,S,R,,213,LBA,https://static.fie.org/uploads/8/44431-m.feysel.jpg
40495,PREIRA Gaston,SENEGAL,E,M,6.000,2000-06-02,S,L,185,214,SEN,https://static.fie.org/uploads/8/44548-Preira.jpeg
46354,KRARIA Mohamed Cherif,ALGERIA,E,M,6.000,2004-03-07,S,R,,215,ALG,https://static.fie.org/uploads/18/94267-CHERIF.jpg
24994,JOHNSTON LEYER Bradley,COSTA RICA,E,M,6.000,1989-08-30,S,R,177,216,CRC,https://static.fie.org/uploads/3/19329-JOHNSTONLEYERBradleyCRC.jpg
46320,CARRION ARCE Dariel,CUBA,E,M,6.000,1995-02-19,S,R,167,217,CUB,https://static.fie.org/uploads/18/94224-EM%20Dariel.jpg
36613,MICHALAK Damian,POLAND,E,M,5.875,1999-04-04,S,R,,218,POL,https://static.fie.org/uploads/32/164469-Damian%20MICHALAK_Athlete_POL.jpg
43815,OROIAN Alex,ROMANIA,E,M,5.875,2000-01-09,S,R,,219,ROU,https://static.fie.org/uploads/17/86379-Oroian.jpg
37969,BAKYTBEK UULU Ilim,KYRGYZSTAN,E,M,5.750,2001-02-13,S,L,,220,KGZ,https://static.fie.org/uploads/31/156265-BAKYTBEK%20UULU.jpg
42917,LOMBARDO Theodore,USA,E,M,5.750,2000-09-21,S,R,,221,USA,https://static.fie.org/uploads/16/83442-Lombardo%2C%20Theodore.jpg
49757,LAWSON Nicholas,USA,E,M,5.750,2002-08-10,S,R,,222,USA,https://static.fie.org/uploads/20/103456-Lawson%2C%20Nicholas.jpg
57949,SHARMA Sanil,VIRGIN ISLANDS,E,M,5.625,2004-02-10,S,R,,223,ISV,https://static.fie.org/uploads/29/147066-image0.png
40892,MASUDA Yohito,JAPAN,E,M,5.625,1999-06-26,S,L,,224,JPN,https://static.fie.org/uploads/17/89623-JPN_ATHLETE_MASUDA_YOHITO_17.jpg
61256,PENG Shengwei,CHINA,E,M,5.500,2006-02-02,S,R,,225,CHN,https://static.fie.org/uploads/32/162260-PENGSHENGWEI.jpg
40368,RAJENDRAN SHANTHIMOL Sherjin,INDIA,E,M,5.500,2002-07-24,S,R,163,226,IND,https://static.fie.org/uploads/27/137985-RS%20Sherjin.jpeg
36998,SON Taejin,KOREA,E,M,5.500,1996-07-16,S,L,,227,KOR,https://static.fie.org/uploads/5/29587-KOR_Taejin_SON_athlete.jpg
30743,JOHNSTON Calum,GREAT BRITAIN,E,M,5.250,1992-01-13,S,L,,228,GBR,https://static.fie.org/uploads/33/169451-johnston.jpeg
33651,METRAILLER Clement,SWITZERLAND,E,M,5.250,1997-06-11,S,R,,229,SUI,https://static.fie.org/uploads/16/80531-clemeent.jpg
40928,CALDERON Diego,SPAIN,E,M,5.250,2000-05-14,S,R,,230,ESP,https://static.fie.org/uploads/9/45594-CALDERON%2C%20DIEGO.jpg
31900,DUDUC Alex,SLOVAKIA,E,M,5.125,1997-08-25,S,R,,231,SVK,https://static.fie.org/uploads/2/12774-31900.jpg
52266,MOLINA CERON Alexis Mauricio,EL SALVADOR,E,M,5.125,2006-12-20,S,R,163,232,ESA,https://static.fie.org/uploads/24/122271-DSC_1686.jpg
30829,MOHSEN Mahmoud,EGYPT,E,M,5.125,1995-03-24,S,L,178,233,EGY,https://static.fie.org/uploads/7/38440-Mahmoud%20mohsen1.jpg
37777,DE MOLA Daniel,ITALY,E,M,5.000,1999-10-21,S,R,,234,ITA,https://static.fie.org/uploads/16/80151-De%20Mola%20Daniel.jpg
45443,OPANASENKO Andrii,UKRAINE,E,M,5.000,2003-06-04,S,R,,235,UKR,https://static.fie.org/uploads/18/91108-opanasenko.jpg
33863,BAKOS Balint,HUNGARY,E,M,5.000,1997-04-28,S,L,,236,HUN,https://static.fie.org/uploads/19/97607-Bakos%20B%C3%A1lint.jpg
54015,SARID Alon,ISRAEL,E,M,5.000,2006-01-19,S,R,,237,ISR,https://static.fie.org/uploads/26/131210-Alon%20Sarid.jpeg
56465,LEE Rang,CHINESE TAIPEI,E,M,5.000,2007-03-01,S,R,,238,TPE,https://static.fie.org/uploads/28/141611-.jpg
49773,GUROV Kirill,_AIN,E,M,5.000,2002-08-07,S,R,,239,_AIN,https://static.fie.org/uploads/20/103468-%20%D0%BA%D0%B8%D1%80%D0%B8%D0%BB%D0%BB.jpg
32734,FENYVESI Csaba,HUNGARY,E,M,5.000,1996-10-21,S,R,,240,HUN,https://static.fie.org/uploads/19/97612-Fenyvesi%20Csaba.jpg
39071,BOBROV Ilian,ESTONIA,E,M,5.000,2000-11-07,S,R,,241,EST,https://static.fie.org/uploads/23/115484-Ilian%20Bobrov%20FIE.jpg
15780,NYCZ Mateusz,POLAND,E,M,5.000,1989-02-11,S,R,191,242,POL,https://static.fie.org/uploads/7/38449-Nycz%20Mateusz.jpg
42536,JEONG Seyun,KOREA,E,M,5.000,1998-06-27,S,R,,243,KOR,https://static.fie.org/uploads/18/93909-KOR_Athlete_JEONG_Seyun.jpg
38218,SCHUMACHER Cooper,USA,E,M,5.000,1994-09-30,S,L,,244,USA,https://static.fie.org/uploads/16/81675-Schumacher%2C%20Cooper.jpg
42076,HEINAMAA Akseli,FINLAND,E,M,4.625,2002-01-28,S,R,,245,FIN,https://static.fie.org/uploads/20/103169-Hein%C3%A4maa%20Akseli%20tammikuu%202019.jpg
26824,NORTH Gary,USA,E,M,4.500,1994-05-04,S,R,180,246,USA,https://static.fie.org/uploads/30/152296-PXL_20230113_204831228.jpg
42428,PEREZ  ONDARTS Lucio,ARGENTINA,E,M,4.500,2002-01-16,S,R,189,247,ARG,https://static.fie.org/uploads/16/81386-LUCIO%20P%C3%89REZ%20ONDARTS.jpg
43142,SHEUM Bron,SINGAPORE,E,M,4.500,2000-09-18,S,R,,248,SGP,https://static.fie.org/uploads/24/123269-SHEUM%20Bron.jpg
43613,AN Taeyeong,KOREA,E,M,4.500,2000-07-23,S,R,,249,KOR,https://static.fie.org/uploads/17/86068-KOR_Taeyeong_AN_Athlete.jpg
29200,GUSEV Dmitriy,_AIN,E,M,4.375,1994-09-06,S,L,,250,_AIN,https://static.fie.org/uploads/22/110164-%20%D0%B4%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9.jpg
36876,BONFERRONI Gabriel,SWITZERLAND,E,M,4.375,1999-01-07,S,R,,251,SUI,https://static.fie.org/uploads/28/141119-WhatsApp%20Image%202022-07-13%20at%2010.28.24%20AM.jpeg
2636,SALM Juri,ESTONIA,E,M,4.250,1984-04-04,S,R,180,252,EST,https://static.fie.org/uploads/7/38169-IMGP2699.jpg
46152,AL MAAZMI Mohamed,UNITED ARAB EMIRATES,E,M,4.250,2002-11-05,S,R,,253,UAE,https://static.fie.org/uploads/25/125572-MOHAMED.jpg
56725,KHAPERSKIY Fedor,ISRAEL,E,M,4.250,2006-06-20,S,L,,254,ISR,https://static.fie.org/uploads/28/142706-WhatsApp%20Image%202022-09-01%20at%2016.48.37.jpeg
1487,BAKER Matthew,NEW ZEALAND,E,M,4.125,1982-11-10,S,L,,255,NZL,https://static.fie.org/uploads/1/9865-1487.jpg
32320,SIMMONS Ariel,USA,E,M,4.125,1996-12-06,S,R,,256,USA,https://static.fie.org/uploads/7/35546-Simmons%2C%20Ariel.jpg
25897,ALIYEV Kanan,AZERBAIJAN,E,M,4.000,1993-10-10,S,L,,257,AZE,https://static.fie.org/uploads/28/141016-athlete_AZE_Kanan_Aliyev.jpg
33658,DAGANI Elia,SWITZERLAND,E,M,4.000,1998-02-03,S,R,,258,SUI,https://static.fie.org/uploads/16/80369-elia.png
47650,BIOLETTI Charles,NEW ZEALAND,E,M,4.000,2002-03-12,S,R,,259,NZL,https://static.fie.org/uploads/19/97522-NZL_athlete_Bioletti_Charlie.jpg
31985,SYCH Yan,UKRAINE,E,M,4.000,1996-06-17,S,R,,260,UKR,https://static.fie.org/uploads/7/38832-SYCH-Yan.jpg
51107,HOUSIEAUX Marc,BELGIUM,E,M,4.000,1988-11-08,S,R,,261,BEL,https://static.fie.org/uploads/23/115509-HOUSIEAUX_MARC.jpg
42960,ODEH Iyad,JORDAN,E,M,3.875,2003-04-15,S,R,161,262,JOR,https://static.fie.org/uploads/16/83610-%20%D8%B9%D9%88%D8%AF%D8%A9.jpg
30620,DABIJA Adrian,ROMANIA,E,M,3.875,1997-02-19,S,R,,263,ROU,https://static.fie.org/uploads/2/10270-30620.jpg
32296,BUTA Levente,HUNGARY,E,M,3.875,1996-04-11,S,L,,264,HUN,https://static.fie.org/uploads/19/97610-Buta%20Levente.jpg
32622,YOO Justin,USA,E,M,3.875,1997-05-06,S,R,,265,USA,https://static.fie.org/uploads/15/78695-Yoo%2C%20Justin.jpg
46018,FLORIDO Pablo,MEXICO,E,M,3.625,1999-08-22,S,R,,266,MEX,https://static.fie.org/uploads/27/139105-florido.jpeg
28875,TARANENKO Yuriy,UKRAINE,E,M,3.625,1994-04-20,S,R,,267,UKR,https://static.fie.org/uploads/3/17142-28875.jpg
47467,VILLACORTA PORTILLO Saul Moris,EL SALVADOR,E,M,3.625,2004-12-12,S,R,165,268,ESA,https://static.fie.org/uploads/19/96499-saul.jpg
18264,LEE Samson Mun Hou,SINGAPORE,E,M,3.625,1986-12-11,S,L,,269,SGP,https://static.fie.org/uploads/21/109269-LEE%20Mun%20Hou%20Samson.jpg
8793,VON DER OSTEN Frederik,DENMARK,E,M,3.625,1993-08-04,S,R,,270,DEN,https://static.fie.org/uploads/2/14736-8793.jpg
51984,JAVAKHISHVILI Georgii,GEORGIA,E,M,3.500,1999-05-05,S,R,,271,GEO,https://static.fie.org/uploads/24/120918-%20%E1%83%99%E1%83%A3%E1%83%93%E1%83%A0%E1%83%98%E1%83%90%E1%83%A5%E1%83%95%E1%83%AA%E1%83%94%E1%83%95%E1%83%98.jpg
36946,HAYES Isaac,AUSTRALIA,E,M,3.500,1998-06-23,S,R,,272,AUS,https://static.fie.org/uploads/5/27789-Photo%20-%20Hayes%2C%20Isaac.jpg
62723,HEO Insub,KOREA,E,M,3.500,2001-03-07,S,R,,273,KOR,https://static.fie.org/uploads/33/168373-%ED%97%88%EC%9D%B8%EC%84%AD.jpeg
46361,SHVELIDZE Dmitrii,_AIN,E,M,3.500,2001-11-12,S,R,,274,_AIN,https://static.fie.org/uploads/22/110163-%20%D0%B4%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9.jpg
54205,PERCHUK Maksym,UKRAINE,E,M,3.375,2006-09-28,S,R,,275,UKR,https://static.fie.org/uploads/26/132176-perchuk.jpg
48645,SCHUHMANN Jan,AUSTRIA,E,M,3.250,2001-07-05,S,R,,276,AUT,https://static.fie.org/uploads/32/163134-Schuhmann%20Jan.jpg
46288,ERBETTA Diego,SWITZERLAND,E,M,3.250,2002-05-30,S,L,,277,SUI,https://static.fie.org/uploads/27/137809-Erbetta%20photo.jpg
32998,BITSCH Peter,GERMANY,E,M,3.250,1996-06-23,S,R,,278,GER,https://static.fie.org/uploads/2/10856-32998.jpg
38614,ENGLISH Alexander,AUSTRALIA,E,M,3.250,2000-08-18,S,L,,279,AUS,https://static.fie.org/uploads/18/90861-IMG_0332.jpg
35720,KNYSH Oleg,USA,E,M,3.250,1997-12-07,S,L,,280,USA,https://static.fie.org/uploads/22/110167-%20%D0%BE%D0%BB%D0%B5%D0%B3.jpg
23698,BRUNOLD Bruce,SWITZERLAND,E,M,3.125,1992-10-12,S,L,,281,SUI,https://static.fie.org/uploads/7/36625-brunold.jpg
59657,SKERRETT JR Jose I.,PUERTO RICO,E,M,3.000,1986-02-27,S,L,,282,PUR,https://static.fie.org/uploads/31/155227-Skerrett%20JR_Jose_Ivan_PUR.jpg
37223,GUBERT Leopoldo,BRAZIL,E,M,3.000,2000-09-04,S,R,,283,BRA,https://static.fie.org/uploads/8/44271-AMK_GUBERT_Leopoldo.png
52941,BAE Junhyeok,KOREA,E,M,3.000,2002-02-22,S,R,,284,KOR,https://static.fie.org/uploads/25/125873-Korea_BAE_Junhyeok_Fencer.png
21253,MAISONET Hector,PUERTO RICO,E,M,3.000,1992-07-23,S,R,,285,PUR,https://static.fie.org/uploads/2/13677-21253.jpg
57108,ESQUIVEL BERNALES David,COSTA RICA,E,M,3.000,2005-12-28,S,R,,286,CRC,https://static.fie.org/uploads/28/143902-WhatsApp%20Image%202022-09-29%20at%2010.32.20.jpeg
54581,MOVASHAHI ASR Amirhosein,IRAN,E,M,3.000,2004-06-07,S,R,,287,IRI,https://static.fie.org/uploads/26/134641-Untitled.png
58368,TAI Wang Chon,"MACAO, CHINA",E,M,3.000,2005-02-03,S,R,,288,MAC,https://static.fie.org/uploads/29/149770-Screenshot%202023-01-22%20at%201.01.24%20PM.png
27641,TRUONG Tran Nhat Minh,VIETNAM,E,M,3.000,1991-03-22,S,R,180,289,VIE,https://static.fie.org/uploads/7/35338-VIE_Athelete_Truong%20_%20Tran%20Nhat%20Minh.jpg
46212,CHALOEMCHANEN Chinnaphat,THAILAND,E,M,3.000,2002-11-08,S,R,185,290,THA,https://static.fie.org/uploads/27/136254-THA_Athlete_CHALOEMCHANEN_Chinnaphat.png
13812,MARINOV Kiril,BULGARIA,E,M,3.000,1988-12-14,S,R,180,291,BUL,https://static.fie.org/uploads/17/88912-marinov_kiril.png
34103,VOSOUGHI Mohammadreza,IRAN,E,M,3.000,1998-11-14,S,L,,292,IRI,https://static.fie.org/uploads/17/85402-image.jpg
21916,FEROT Francois Xavier,BELGIUM,E,M,3.000,1991-03-05,S,R,,293,BEL,https://static.fie.org/uploads/17/87984-FX%20Ferot.jpg
24495,ESMAEILI Mohammad,IRAN,E,M,3.000,1991-10-05,S,R,175,294,IRI,https://static.fie.org/uploads/2/14997-24495.jpg
43763,GULIYEV Barat,AZERBAIJAN,E,M,3.000,2002-04-30,S,R,176,295,AZE,https://static.fie.org/uploads/28/141014-athlete_AZE_Barat_Guliyev.jpg
43258,REZAEI Mohammad,IRAN,E,M,3.000,2001-05-06,S,L,,296,IRI,https://static.fie.org/uploads/17/85400-image.jpg
44358,SINGKHAM Nattiphong,THAILAND,E,M,3.000,2001-09-11,S,L,176,297,THA,https://static.fie.org/uploads/22/113181-Scan.jpg
46315,PANDEY Shankar,INDIA,E,M,3.000,2001-10-17,S,L,166,298,IND,https://static.fie.org/uploads/18/94218-IND_%20Athlete_PANDEY_SHANKAR_EPEE.jpg.jpg
54293,ZEITOUN Nicholas,AUSTRALIA,E,M,3.000,1995-08-10,S,R,,299,AUS,https://static.fie.org/uploads/26/132602-N.Zeitoun.jpg
44383,ERGINA Lee Eigran,PHILIPPINES,E,M,3.000,1994-02-19,S,R,,300,PHI,https://static.fie.org/uploads/17/88226-FENCING_ATHLETE_ERGINA_LEE_EIGRAN.jpg
43882,TALIOTIS Alexandros,CYPRUS,E,M,3.000,2002-04-15,S,R,,301,CYP,https://static.fie.org/uploads/17/86417-IMG_0072.jpeg
47738,PHOONG Thanh Cam,VIETNAM,E,M,3.000,1994-05-31,S,R,193,302,VIE,https://static.fie.org/uploads/19/97965-VIE_Athlete_PHOONG%20Thanh%20Cam.jpg
61696,OZBEK Khamza,_AIN,E,M,3.000,2000-03-02,S,R,,303,_AIN,https://static.fie.org/uploads/32/164565-ozbek.jpg
52368,SOMODY Soma,HUNGARY,E,M,2.875,2004-05-22,S,R,,304,HUN,https://static.fie.org/uploads/24/122818-HUN_Soma_Somody_athlete.jpg
45423,WECKERLE Tobias,GERMANY,E,M,2.875,2000-01-12,S,L,,305,GER,https://static.fie.org/uploads/18/91043-Weckerle%2CTobias-GER.jpg
26319,SANCHEZ-LETHEM Paul James,GREAT BRITAIN,E,M,2.875,1994-07-01,S,R,,306,GBR,https://static.fie.org/uploads/2/14258-26319.jpg
46038,PAVLOV Kiril,KAZAKHSTAN,E,M,2.875,2001-09-07,S,L,,307,KAZ,https://static.fie.org/uploads/18/93580-Pavlov%20Kiril%20Kaz%201.jpg
21745,ROD Max,PORTUGAL,E,M,2.750,1993-07-31,S,L,180,308,POR,https://static.fie.org/uploads/2/11168-21745.jpg
52408,YUMINAGA Takayuki,JAPAN,E,M,2.750,2005-02-27,S,L,,309,JPN,https://static.fie.org/uploads/26/132606-JPN_ATHLETE_YUMINAGA_TAKAYUKI.png
48434,URBAN Piotr,POLAND,E,M,2.750,2003-02-21,S,R,,310,POL,https://static.fie.org/uploads/19/99739-URBAN%20Piotr.jpg
32234,CORRENTI Baptiste,FRANCE,E,M,2.625,1994-08-08,S,R,,311,FRA,https://static.fie.org/uploads/2/11169-32234.jpg
54255,PIETROBELLI Giacomo Patrick,IRELAND,E,M,2.625,2005-05-17,S,R,,312,IRL,https://static.fie.org/uploads/29/146938-IRL_Pietrobelli_Giacomo.jpg
51479,WALACH Wiktor,POLAND,E,M,2.625,2003-09-13,S,R,,313,POL,https://static.fie.org/uploads/23/117955-WA%C5%81ACH%20Wiktor.jpg
52307,TREBIS Michael,GERMANY,E,M,2.625,2003-12-09,S,R,,314,GER,https://static.fie.org/uploads/24/122450-Trebis%2C%20Michael-GER.jpg
37865,GORBACHUK Yevgeniy,UKRAINE,E,M,2.625,1998-01-18,S,R,,315,UKR,https://static.fie.org/uploads/7/36804-20150912_111512.jpg
45663,ROUBAILO Niels,NETHERLANDS,E,M,2.500,2003-11-04,S,L,,316,NED,https://static.fie.org/uploads/18/92022-Niels%20Roubailo.jpg
48115,PRINZ Niklas,LUXEMBOURG,E,M,2.500,2001-03-01,S,R,,317,LUX,https://static.fie.org/uploads/25/125233-IMG_20210305_150220.jpg
31152,FARDZINOV Alan,_AIN,E,M,2.500,1995-08-09,S,R,,318,_AIN,https://static.fie.org/uploads/3/19380-FARDZINOV%20Alan%20%28RUS%29-JME.jpg
60987,KANG Philip,USA,E,M,2.500,2005-10-21,S,L,,319,USA,https://static.fie.org/uploads/32/161244-Kang%2C%20Philip.jpg
42589,ZHULINSKIY Nikita,KAZAKHSTAN,E,M,2.500,2002-03-10,S,R,,320,KAZ,https://static.fie.org/uploads/16/82128-Nikita%20ZHULINSKIY%20Kaz.jpg
4202,REDLI Andras,HUNGARY,E,M,2.375,1983-10-21,S,R,,321,HUN,https://static.fie.org/uploads/21/107491-Andr%C3%A1s%20R%C3%89DLI.jpg
51570,TAKAHASHI Miraku,JAPAN,E,M,2.375,2003-05-11,S,R,,322,JPN,https://static.fie.org/uploads/32/161866-JPN_ATHLETE_TAKAHASHI_MIRAKU_2023.jpg
45697,DOMINICI Raphael,FRANCE,E,M,2.375,1999-04-27,S,L,,323,FRA,https://static.fie.org/uploads/21/106582-RAPHAEL%20DOMINICI.jpg
52629,FERNANDEZ CALLEJA Alvaro,SPAIN,E,M,2.250,2004-03-15,S,R,,324,ESP,https://static.fie.org/uploads/25/125139-FERNANDEZ%20CALLEJA_ALVARO.jpg
30209,STANKEVYCH Volodymyr,UKRAINE,E,M,2.250,1995-05-17,S,R,,325,UKR,https://static.fie.org/uploads/5/28504-UKR_Stankevych_Volodymyr.jpg
27290,JUNG Byeungchan,KOREA,E,M,2.125,1995-01-06,S,L,,326,KOR,https://static.fie.org/uploads/6/31609-.jpg
24053,VALLOSIO Andrea,ITALY,E,M,2.000,1992-03-23,S,R,,327,ITA,https://static.fie.org/uploads/2/11703-24053.jpg
56473,SPIER Julian,USA,E,M,2.000,2002-12-30,S,R,,328,USA,https://static.fie.org/uploads/28/141654-Spier%2C%20Julian.jpg
52946,SAMOILOV Roman,UKRAINE,E,M,2.000,2004-04-26,S,R,,329,UKR,https://static.fie.org/uploads/25/125889-samoilov_roman.jpg
39179,ANDREWS Benjamin,GREAT BRITAIN,E,M,2.000,2001-07-02,S,L,,330,GBR,https://static.fie.org/uploads/25/129814-BenA.jpeg
46170,OSMAN-TOUSON Maruan,HUNGARY,E,M,2.000,2002-03-13,S,R,,331,HUN,https://static.fie.org/uploads/24/122882-HUN_Maruan_Osman-Touson_athlete.jpg
54247,WINGERTER Nolan,FRANCE,E,M,2.000,2005-10-28,S,R,,332,FRA,https://static.fie.org/uploads/30/152619-WINGERTER%20Nolan.jpg
50068,WU Hsiang-Ching,CHINESE TAIPEI,E,M,2.000,2002-07-10,S,R,,333,TPE,https://static.fie.org/uploads/20/104001-TPE_Athlete_WU_HSIANG_CHING.jpg
42213,HOCH Andre,GERMANY,E,M,2.000,1998-09-21,S,L,,334,GER,https://static.fie.org/uploads/16/80344-Hoch%2CAndre-GER.jpg
45367,NOGANOWICZ Karol,POLAND,E,M,2.000,2001-10-17,S,R,,335,POL,https://static.fie.org/uploads/18/90930-Noganowicz%20Karol%20szpada.jpg
